"review_id","title","body","pros","cons","rating","date","role","location","employmentStatus","_source"
"93553986","Good pay good benefits","Good pay good benefits","Excellent pay and benefits, holidays pto etc","12 hour shifts are not for everyone","4.0","2024-12-10T09:07:21.527","Current employee - Line Technician","Jefferson City, MO","REGULAR","next_f"
"93531266","Good company","Good company","development is pretty good if you're good","pay isnt the best, sometimes slow","4.0","2024-12-09T16:06:36.707","Current employee - Senior Finance Manager","Los Angeles, CA","REGULAR","next_f"
"93396767","Job Security","Job Security","job security rich benefits 401k matching","inefficient work process management disconnect of high level leadership to execution teams pay is not competitive with remainder of market","3.0","2024-12-04T09:53:07.233","Current employee - Innovation Planner","Englewood Cliffs, NJ","REGULAR","next_f"
"93328365","Just another big name, nothing truly great.","Just another big name, nothing truly great.","If you have a good manager and team, you'll likely have a good experience","Constant team restructuring and attrition, below market pay, no stability for visa-based workers, no path-way for promotion (can stay stuck in the same level for years), low bonus structure, bullying, and they claim to be innovative but just recycle legacy processes over and over again.","2.0","2024-12-02T10:39:32.410","Former employee - Associate Manager","Englewood, NJ","REGULAR","next_f"
"93302885","Nice company","Nice company","Multi national conpany with lits of opportunity","Too much and low income","4.0","2024-12-01T11:59:28.450","Former employee - Chemist","Jersey City, NJ","REGULAR","next_f"
"93217051","Was good","Was good","Was good I guess so","Nothing that I would like to say","5.0","2024-11-27T07:27:27.660","Former employee","Washington, DC","PART_TIME","next_f"
"93159264","Software Engineer","Software Engineer","great culture and they really take care about employees","So talking more about experience, the Interview process was too long. took around 3 months to get offer letter.","5.0","2024-11-25T12:44:35.917","Current employee - Software Engineer","Englewood Cliffs, NJ","REGULAR","next_f"
"93059036","Great for development, not for career growth","Great for development, not for career growth","You will learn a lot â UL invests in developing talent The brands mean something People managers are typically well-vetted The people are great â you will make friends Year-long summer Fridays, annual 5% merit raise, solid 401k match","Processes, particularly with personnel, are unnecessarily bureaucratic HR is not accommodating and doesnât have the best interest of employees in mind (was not offered exit interview despite leaving in great standing) Pay may seem competitive early, but you will receive greater long-term compensation elsewhere May shut off travel &amp; expenses early in the year, but will still pay for exotic leadership meetings Brands are well managed, but are held to inflexibly high standards Global has great ideas, but localizing to specific markets can be challenging","3.0","2024-11-21T10:12:34.477","Former employee","Rogers, AR","REGULAR","next_f"
"93034423","Enjoyed my time","Enjoyed my time","Good pay and remote work","Tough ceo who only cares about money at unilever","5.0","2024-11-20T16:53:10.113","Current employee - Associate Brand Manager","Burlington, VT","REGULAR","next_f"
"93033958","Amazing Work Culture","Amazing Work Culture","The place has an amazing work culture.","Pay range is slightly low compared to its counterpart.","4.0","2024-11-20T16:31:44.500","Current employee - Planning Lead","Englewood Cliffs, NJ","REGULAR","next_f"
"92965434","Management not so good","Management not so good","Made some good friends while working here","The management are a bunch of clowns","3.0","2024-11-18T20:17:40.330","Current employee - HTST Operator","Covington, TN","REGULAR","next_f"
"92882943","Logistics Operations Specialist","Logistics Operations Specialist","Great community aspect. Most Managers are home grown, and understand the job Highly encourage work/life balance","The corporate goals are lengthy Unilever usually pays less than other companies","4.0","2024-11-15T08:39:33.487","Former employee - Logistics Operations Specialist","Englewood Cliffs, NJ","REGULAR","next_f"
"92606758","Provided technical support to operations","Provided technical support to operations","Good people. Had well defined, reachable objectives","Worked remote, so rarely had in-person contact.","4.0","2024-11-06T11:22:19.873","Former employee - Independent Contractor","Illinois City, IL","REGULAR","next_f"
"92549473","Great Company","Great Company","Benefits, Company Car/Allowance, Several Business/Employee Resource Groups, Access to Company Store for Discounted Products","Can be political at times, clique-ish for professional advancement","4.0","2024-11-04T20:05:31.143","Former employee","Chicago, IL","REGULAR","next_f"
"92538722","bad","bad","decent pay and revolving schedule","the people are the worst, management does not care about you only the numbers and the long hours will make you want to quit. exceptionally boring work or exceedingly stressful, hardly any in between.","2.0","2024-11-04T12:20:19.293","Former employee - Handpacker","Sikeston, MO","REGULAR","next_f"
"92492124","Good Company with Benefits","Good Company with Benefits","Benefits are good and good medical insurance","Culture is toxic and they dont accept new talent","3.0","2024-11-02T12:03:12.367","Current employee - Maintenance Engineer","Raeford, NC","REGULAR","next_f"
