review_id,title,pros,cons,rating,date,job_title,location,employmentStatus,text,us_flag,us_flag_reason
91316680,Gets chance to work in various domains and with different clients,gets chance to work in various domains and with different clients,less salary compared to competitors and for the years of exp,5.0,2024-09-24,Lead BI Analyst,"San Antonio, TX",REGULAR,Gets chance to work in various domains and with different clients gets chance to work in various domains and with different clients less salary compared to competitors and for the years of exp,US,state_code:TX
91272179,High salary and bonus incentive,high salary and bonus incentive,internal systems were outdated slow and inefficient,1.0,2024-09-23,Engagement Manager,"Chicago, IL",REGULAR,High salary and bonus incentive high salary and bonus incentive internal systems were outdated slow and inefficient,US,state_code:IL
91271623,pay flexibility PTO health insurance good development program,pay flexibility pto health insurance good development program,very confusing hiring process until last minute i wasn't sure if that was not a scam,5.0,2024-09-23,Busienss Development Specialist,"Edison, NJ",REGULAR,pay flexibility PTO health insurance good development program pay flexibility pto health insurance good development program very confusing hiring process until last minute i wasn't sure if that was not a scam,US,state_code:NJ
91243037,Job security employee well being insurance cover Team building,job security employee well-being insurance cover team building,stagnation not much opportunities salary hike less,4.0,2024-09-22,Business Analyst,"Indianapolis, IN",REGULAR,Job security employee well being insurance cover Team building job security employee well-being insurance cover team building stagnation not much opportunities salary hike less,US,state_code:IN
91230709,Medical Coverage opportunities to work across industries,medical coverage opportunities to work across industries,work life balance is very bad at times,3.0,2024-09-22,Product Manager,"Deerfield, IL",REGULAR,Medical Coverage opportunities to work across industries medical coverage opportunities to work across industries work life balance is very bad at times,US,state_code:IL
91219998,it was a good experience,it was a good experience,lot of stress and work,4.0,2024-09-21,Software Developer,"Indiana, PA",REGULAR,it was a good experience it was a good experience lot of stress and work,US,state_code:PA
91194705,Good work culture work flexibility,good work culture work flexibility,pay could be better community is small,5.0,2024-09-20,Lab Engineer,"Brookings, SD",PART_TIME,Good work culture work flexibility good work culture work flexibility pay could be better community is small,US,state_code:SD
91142061,Nothing much to say about,nothing much to say about,not very bad but not good at all,3.0,2024-09-18,AST,"Plano, TX",REGULAR,Nothing much to say about nothing much to say about not very bad but not good at all,US,state_code:TX
91137476,Good work life balance and job security,good work life balance and job security,salary is not up to par amongst competitors,3.0,2024-09-18,Software Engineer,"Jersey City, NJ",REGULAR,Good work life balance and job security good work life balance and job security salary is not up to par amongst competitors,US,state_code:NJ
91135733,Good mentorship people help you grow,good mentorship people help you grow,not many pros sometimes the work is hectic,5.0,2024-09-18,Software Engineer,"Irving, TX",REGULAR,Good mentorship people help you grow good mentorship people help you grow not many pros sometimes the work is hectic,US,state_code:TX
91111250,Work life balance is good,work life balance is good,project level management need improvement,3.0,2024-09-17,Consultant,"Sweden, GA",REGULAR,Work life balance is good work life balance is good project level management need improvement,US,state_code:GA
91100756,There is no critical work,there is no critical work,there is hardly any growth in such company,2.0,2024-09-17,Systems Engineer,"Texas City, TX",REGULAR,There is no critical work there is no critical work there is hardly any growth in such company,US,state_code:TX
91095064,Good if you re starting your career,good if you're starting your career,not much place for growth,4.0,2024-09-17,Data Analyst,"Edison, NJ",REGULAR,Good if you re starting your career good if you're starting your career not much place for growth,US,state_code:NJ
91072171,Learning opportunities immense Team mates are good,learning opportunities immense team mates are good,poor leadership no career path for growth less than market pay,2.0,2024-09-16,Associate Consultant,"Phoenix, AZ",REGULAR,Learning opportunities immense Team mates are good learning opportunities immense team mates are good poor leadership no career path for growth less than market pay,US,state_code:AZ
91052147,Analytical thinking Stakehokder Management Conflict Management Gap analysis Process improvements Agile way of working New and quick learner,analytical thinking stakehokder management conflict management gap analysis process improvements agile way of working new and quick learner,can't sit ideal need for continuous learning,5.0,2024-09-16,Operations Manager,"Greenville, SC",REGULAR,Analytical thinking Stakehokder Management Conflict Management Gap analysis Process improvements Agile way of working New and quick learner analytical thinking stakehokder management conflict management gap analysis process improvements agile way of working new and quick learner can't sit ideal need for continuous learning,US,state_code:SC
