"review_id","title","body","pros","cons","rating","date","role","location","employmentStatus","_source"
"100875446","Great people, poor pay","Great people, poor pay","A well oiled machine that thrives of those dedicated and talented individuals who want to make a difference","US folks under executive level are severely underpaid, HR has a policy cap on how many levels you can move, how fast and how much. New hires fresh out of college are paid more than employees who are tenured. Lowest paid in the industry compared to competitors.","2.0","2025-10-25T08:20:04.303","Current employee - Manager","Atlanta, GA","REGULAR","next_f"
"100830988","No room for growth.","No room for growth.","Okay to get your foot in the door but growth is very limited.","Growth is limited and management sucks. Also way below median salary. Been here for almost 4 years and only make 83k. I should be close to 130k for the work I do. Also depending on the project you might have to work weekends. Do not work here if you value your time and work life balance.","1.0","2025-10-23T06:12:33.857","Current employee - IT Consultant","New York, NY","REGULAR","next_f"
"100808194","Fine to work for, left on bench to rot sadly","Fine to work for, left on bench to rot sadly","Decent pay and onboarding, typical HR stuff and certification. Not much guidance beyond that.","Laid off after 7 months due to breakdown in work/negotiations","3.0","2025-10-22T08:17:55.427","Former employee - Associate Consultant","Chicago, IL","REGULAR","next_f"
"100753604","Miss this place","Miss this place","In depth training, friendly managers, great resources","Low pay, a lot on the workload, and very strict about not leaving your moni","3.0","2025-10-19T19:41:14.373","Former employee - Insurance Resolution Specialist","Charlotte, NC","REGULAR","next_f"
"100739355","Good work life balance","Good work life balance","Has good work life balance","Do not have very high pay","5.0","2025-10-18T12:21:46.583","Current employee - Senior Consultant","Chicago, IL","REGULAR","next_f"
"100728551","Like an large consultancy.","Like an large consultancy.","Fair pay and autonomy. Flexible work schedule and location. Lots of opportunities if you are to tap into the right channels and willing to relocate.","Everything is self-serve, from HR, to IT, to career growth. Poor management structure and performance review process. Standard consultancy moonlighting as a large corporation. If you roll of a project your time with the company is likely limited if you don't find another project quickly. Lots of pressure to hire and build teams with junior and offshore resource so don't expect to be working with top tier talent.","3.0","2025-10-17T14:28:49.223","Current employee - Portfolio Manager","New York, NY","REGULAR","next_f"
"100707491","Wish I would've moved on sooner","Wish I would've moved on sooner","Met some really nice people. Most people that started out together were the same age and there was a sense of community.","Zero to not a lot of room for growth. Zero culture and/or values. Pays well below market rate. Hard to make an impact. Disrespectful and outright unprofessional managers. No structure or systems in place, everything is constantly being improvised. People don't have all of the resources needed to succeed. I seriously wouldn't recommend it to anyone. I spent several years there, and it was one of the biggest mistakes of my life.","1.0","2025-10-16T15:28:54.167","Current employee - Software Engineer","Nashville, TN","REGULAR","next_f"
"100683061","Not caring employee","Not caring employee","I am fully upset with this","HR team n perm team make fake promises to employees n making them to wait for 5 years until last minute.The employee literally feel stressed whether they move forward the application or not . Since 2023 they initiated perm but today 2025 they still dint file.They sent emails to employees that they will file in 6 months .this repeated 3 times till now it is in idle position.How can employee trust these type of organizations. Shame on you.","1.0","2025-10-15T17:23:08.663","Former employee - Software Devloper","Chicago, IL","REGULAR","next_f"
"100455427","Good but with challenges","Good but with challenges","Wfh, travel covered by company","Tricky management but good team","4.0","2025-10-05T17:17:30.200","Current employee - Consultant","Melbourne, FL","REGULAR","next_f"
"100439707","Capgemini","Capgemini","good package, good 401K, benefits","too much politics inside the company orgran","3.0","2025-10-04T09:01:27.637","Former employee - Program Manager","Dallas, TX","REGULAR","next_f"
"100285725","Just fine","Just fine","Flexibility. Work from home. Good benefits. Good working relationship with coworkers.","Little interaction with the management. You will be on your own once you are assigned to a client. No proper career guidance or help. Some of them are helpful. Office politics are part of the culture","4.0","2025-09-26T15:50:20.620","Current employee - Delivery Architect","New Brunswick, NJ","REGULAR","next_f"
"100259847","Client dependent work pressure","Client dependent work pressure","The work pressure depends on the client and the team completely. Iâve had a good team so far and good work life balance. However once the contract ends, we need to find new opportunities","Less pay Poor management etc","3.0","2025-09-25T13:56:09.547","Current employee - Manager","New York, NY","REGULAR","next_f"
"100208456","Good","Good","Good training and a lot to learn from","Very hard to have visibility in org","5.0","2025-09-23T17:52:20.773","Current employee - Managing Delivery Architect","Southfield, MI","REGULAR","next_f"
"100071422","Good company to work, presents various scopes for growth","Good company to work, presents various scopes for growth","Good Company Good Pay Scope for growth","None from my experience in the company","5.0","2025-09-17T09:58:18.807","Former employee - Manager","New York, NY","REGULAR","next_f"
